StudentID	subject	score
257755	Soc	76
251365	math	69.5
253875	Math	73
253997	Ela	31.5
258027	ela	77.5
256222	MATH	60
252488	MATH	88
251544	SOC	46.5
255307	MATH	76
252278	SOC	72
254963	Math	67
255165	ELA	38
257395	Math	64.7016131659038
256264	ela	49
257508	ELA	63.5
256726	ELA	64.0355591694824
256879	Ela	58.5
252532	Math	62
251612	MATH	36
252878	math	64.1138002085499
259808	Soc	30
253351	math	94
252447	soc	30
250805	soc	32.5
257962	MATH	92
253074	Soc	99
252692	soc	64.6672652936541
257734	SOC	76.5
255289	soc	95.5
250851	Math	88
251582	soc	41.5
258282	soc	83.5
252421	Ela	31.5
255001	SOC	62
252290	ela	56.5
251098	ela	62.5
257085	ELA	87.5
259180	Math	44
255421	Soc	30
252764	SOC	81
256373	Soc	45.5
255440	ela	78
251422	ela	72
250734	Math	31
250551	ELA	82.5
253149	Math	49.5
250051	Soc	53.5
255335	soc	74
257238	Soc	45
253510	soc	31.5
253123	MATH	79
256628	ela	88.5
256849	SOC	44
254522	Ela	51.5
257100	Math	99.5
253941	SOC	62.5
257481	soc	91.5
254934	MATH	63
258533	Ela	70
257851	ela	84.5
253209	math	59.5
259766	Ela	31.5
256041	Soc	95
255093	Math	39
250144	soc	48
251586	ELA	73
256157	Soc	44.5
253815	Math	34
254031	ela	66.5
256829	MATH	73
252881	MATH	63.5
256945	Math	53.5
251175	Ela	87.5
255465	Math	98.5
257351	math	69
255585	Soc	52
258782	SOC	37
257423	math	64.8956618295051
252304	SOC	33.5
257576	ELA	91.5
254282	SOC	93
257653	SOC	62.5
255799	MATH	91.5
252617	ELA	89.5
254326	soc	74.5
258464	ela	30.5
253361	Math	46.5
253060	ela	76.5
257860	MATH	96
250543	math	63
257852	ela	93.5
254678	SOC	79.5
252186	ELA	46
259685	ela	69.5
253134	Math	67
259749	ELA	54
258412	ela	70.5
255253	math	80.5
256689	Soc	74
254827	Math	29.5
254257	soc	73
255812	ELA	67
253867	Soc	83
259726	MATH	44
257990	Soc	49.5
252513	ela	64
259851	ela	38.5
254284	Math	99.5
252298	math	27.5
258382	SOC	31.5
258982	ela	32
251201	MATH	59
254982	soc	98
256111	MATH	50.5
256840	ela	90
251720	math	28
252934	MATH	44
258010	math	65.4467492629774
251592	soc	65.6714702318422
257758	MATH	99.5
255123	soc	64.693443777971
254514	Soc	91.5
253498	Math	40
258266	Soc	97.5
250413	SOC	84.5
255272	ELA	37
252953	soc	73.5
259478	soc	97
258156	Math	26.5
250395	MATH	35
256827	Ela	32
250435	Math	65
255771	math	31.5
251057	SOC	41.5
252029	ela	39
259005	Math	75
251335	Ela	59.5
257108	MATH	60.5
258749	SOC	42
253688	SOC	73.5
259729	soc	37
259060	ela	71
253533	MATH	84
257253	SOC	94.5
259339	Math	93
257407	soc	68.5
252406	Math	85
258350	math	62.5
253722	ela	90.5
253485	Ela	81.5
254310	math	58
258187	ELA	54.5
256342	Ela	66
252173	MATH	41
257651	ELA	77.5
254240	Ela	87.5
253537	SOC	39
254007	Soc	65.7656966941431
254593	ELA	98.5
253371	Ela	47
257370	Math	99.5
254470	Ela	90.5
250633	MATH	48.5
254821	SOC	32
259512	soc	44
251531	math	42
250842	MATH	63
253081	SOC	29
252508	Math	35.5
259369	Math	37
250028	ela	81
252157	math	25
257774	ela	72.5
252751	soc	88
256281	Ela	90
258054	Soc	80.5
251930	soc	64.6473266794346
255401	math	32
256345	ELA	54
254555	SOC	89
259036	Soc	92.5
258487	Ela	97.5
252417	soc	58
253770	MATH	77.5
251972	math	80
255846	SOC	93.5
256559	Math	27
257703	SOC	77
255445	Math	40
252804	Math	44
258663	soc	64.693443777971
253429	soc	89
257073	Ela	52
256215	soc	28
259415	soc	82
256550	ela	34.5
250328	ELA	64
250194	soc	51
251229	Ela	47.5
251810	soc	74
256579	Math	49.5
253901	Math	72.5
250877	SOC	49
252601	soc	54.5
258737	ELA	29.5
252919	math	59
252012	Soc	94
258180	SOC	51.5
254342	Ela	85.5
257962	ela	35.5
253659	Math	86
258792	Soc	52.5
251324	soc	49
250995	Soc	50
252565	Math	41.5
256459	ela	68.5
256847	Math	36.5
255894	soc	91
252567	math	65.4467492629774
258668	ELA	82
251945	ELA	90
258971	MATH	83
258034	Soc	30
254942	Soc	65
255951	soc	40
251897	ELA	71.5
254422	math	64.8956618295051
251189	Soc	55
252170	soc	39.5
256824	ELA	95.5
254135	ELA	70
256950	ELA	59.5
253937	soc	67.5
254380	MATH	74
250348	Math	67.5
252313	soc	26
252411	soc	54.5
257883	ELA	99.5
253733	soc	37.5
259855	Math	97.5
255625	soc	44
253007	Ela	64.8956618295051
255832	MATH	61.5
253837	SOC	76
253721	Soc	74
251492	Ela	72.5
255138	Soc	81
253008	Ela	81.5
252773	soc	90.5
251983	Soc	79
250159	math	73
255112	Soc	41.5
255168	MATH	58
250861	Soc	38.5
256607	Ela	75.5
256263	MATH	74.5
252137	Math	74
259883	ELA	96
255476	SOC	64.6672652936541
254102	SOC	37
253764	Ela	89.5
253949	soc	77.5
253679	ELA	26
254838	Ela	39
255595	math	36.5
257774	ela	92
256347	SOC	100
257435	Math	43
255173	SOC	59
253406	Soc	35
259477	Ela	54.5
254656	math	94.5
251774	Math	77
257490	soc	64.6473266794346
256560	Soc	100
253016	Ela	91
254295	math	64.1138002085499
256562	Math	42
251270	MATH	32.5
256104	Math	48
252142	Soc	47.5
250753	MATH	95.5
255453	Soc	90.5
255249	ela	69.5
258688	soc	82
254326	Soc	66.5
253113	soc	27
253980	math	88.5
251372	Ela	44
255378	Ela	86
255560	Soc	93
258556	SOC	65.5
251210	Math	64
257960	Soc	65.5
251338	Ela	55.5
258523	ELA	77
250206	Soc	58.5
255780	Math	98
254338	ELA	98.5
258496	Math	72.5
254174	Ela	75.5
259627	math	49.5
254466	ELA	32.5
257807	soc	61
258649	ELA	26
259864	Math	28
250981	ela	80.5
258632	soc	43
251648	SOC	99
258071	ela	49
250080	ELA	75.5
256449	ELA	67.5
255063	math	35.5
258126	ELA	54.5
254711	math	97
256524	Soc	77.5
250600	soc	28
254131	SOC	35
254338	ELA	83
252746	ELA	67.5
258138	MATH	91
251052	math	43
257500	soc	29
258331	ela	64.5
258563	Soc	85.5
254275	ELA	30.5
259926	SOC	62
257280	math	88.5
259403	SOC	70
252066	Soc	73
252403	ela	33.5
257898	math	26
259210	Math	90
250018	Ela	99
255719	math	63
254502	ELA	61.5
256199	SOC	60.5
252757	SOC	71
250552	Ela	96
252729	Ela	72
256545	ELA	50.5
259677	Ela	32
252380	ela	77
254911	Math	97.5
259113	Ela	87.5
251019	ela	86.5
259638	Ela	98.5
253018	MATH	87.5
258231	soc	64.5
251483	soc	30.5
255106	ela	86
255829	Ela	97.5
254149	Soc	25.5
252045	SOC	96
254724	math	92.5
255526	soc	28.5
250102	Math	68.5
250383	Soc	79
258842	ELA	64.1138002085499
259737	Soc	93
251235	ELA	78
250270	soc	88
258218	Soc	64.8956618295051
256274	ELA	78.5
253390	SOC	87
254406	ELA	60.5
252635	ELA	81.5
256051	Ela	93.5
254544	Soc	26
250906	Ela	60
256541	ELA	64.6672652936541
251248	SOC	80.5
252067	Math	74
252447	ela	40.5
255297	ela	58.5
257206	Math	32
254960	soc	29.5
259331	ELA	97
254147	Soc	70
258898	Soc	80.5
254357	ela	91.5
257144	Math	80
259351	Math	51.5
255777	Ela	44.5
258159	soc	47.5
255819	math	96
258901	Ela	78.5
251824	Soc	56.5
255798	math	64
258656	MATH	36
258221	MATH	30.5
253134	ela	93
256900	soc	57
250981	Ela	96.5
250530	SOC	67
258841	SOC	42
250402	Ela	49
258538	SOC	48.5
258907	math	81
250859	SOC	45.5
251860	Soc	36.5
252404	ELA	29.5
259927	ELA	80
254496	Soc	39
258334	Soc	98.5
250151	Math	88.5
258886	Soc	76.5
255846	ela	81
259677	ela	64.0355591694824
253311	soc	75.5
254249	ela	89
254797	soc	77.5
258837	Soc	71
255996	ela	64.5
258205	Ela	46.5
255276	SOC	71
259704	Soc	92.5
253411	MATH	65.7656966941431
257326	SOC	94
255661	MATH	89
251391	ELA	95.5
251075	Soc	53
254365	SOC	29
257079	math	64.693443777971
256619	ela	62
258974	Ela	82
257953	math	70
256031	MATH	76
255684	Ela	64.7016131659038
256701	soc	88
258783	Soc	48
254752	SOC	31.5
250649	MATH	87.5
259244	ELA	77.5
256052	Ela	66.5
252764	MATH	64.693443777971
259100	math	93.5
255893	Soc	45.5
258393	SOC	32.5
258042	MATH	66.5
257482	Soc	30.5
259144	ela	64.5
253261	MATH	62
257488	Math	65.6714702318422
255015	Soc	52
253205	MATH	72.5
255726	SOC	26.5
258426	ELA	25.5
258436	ELA	72
255304	ela	48.5
259991	Soc	97.5
259477	MATH	94.5
251201	Math	25.5
252697	SOC	81.5
254898	ela	77.5
256786	SOC	53
250084	ELA	75
258837	MATH	95.5
258653	Ela	36
250623	SOC	69
251198	Soc	45.5
253597	MATH	55
250179	SOC	81.5
257425	Soc	67.5
252073	soc	65
257553	Soc	75
255937	SOC	86.5
254287	Soc	48
255744	SOC	37
254080	math	66.5
250601	SOC	80.5
256379	SOC	60.5
256367	ela	78.5
253981	MATH	87
256930	MATH	71.5
251325	ELA	78
254693	ELA	77.5
257162	ELA	64.0355591694824
250607	Soc	49
254882	Math	44.5
254541	soc	25.5
254691	math	43
258794	Ela	48
250447	Math	43
256173	Ela	32.5
258601	math	52.5
256927	MATH	29
254818	SOC	32
258413	Soc	45.5
252967	Ela	35.5
253207	Ela	94
259889	ELA	35
255287	Ela	65.7656966941431
256183	ELA	84
252572	Soc	93.5
257693	ELA	95
252287	Ela	64.6672652936541
254834	Ela	90.5
250888	Ela	91.5
252567	soc	33
251411	MATH	60
258782	ELA	66.5
251818	Soc	55
256625	MATH	27
255436	math	64.6473266794346
255917	Math	98.5
258610	math	77.5
254129	soc	83
259393	Math	90
253176	Soc	49.5
256905	SOC	38.5
252335	MATH	73
250531	Soc	53.5
252281	ela	52
251647	soc	88
258944	ela	94
254743	ela	50.5
252653	Soc	48.5
252883	ELA	56
254354	soc	58
252171	ELA	43
251188	SOC	82.5
254905	Math	61
257314	ELA	34.5
259764	soc	78.5
256189	ela	67.5
251804	SOC	90.5
252145	soc	76
255651	ela	82
257110	Ela	79
255477	ela	84.5
259530	MATH	91
251523	Math	64.0355591694824
257805	SOC	98.5
255018	ela	77
254258	MATH	64.6473266794346
253497	math	83
259555	SOC	54.5
257716	Soc	60.5
259468	Math	56
253601	ELA	87.5
251071	ELA	64.1138002085499
259323	ela	78
256033	ELA	77.5
250845	soc	30
250335	MATH	93
253276	ELA	89.5
252548	Ela	64.6672652936541
259655	Soc	85
252199	SOC	64.693443777971
257117	Ela	74
250681	soc	42.5
250519	soc	36
256575	SOC	85.5
257746	ela	75.5
254812	MATH	43.5
254292	math	89
259235	ELA	42
251947	Math	58.5
259104	Soc	74
257966	ela	93
251670	ela	27
254907	SOC	31.5
257283	SOC	44.5
259848	ELA	64.7016131659038
251788	ela	40
251818	Ela	49.5
255502	ela	77.5
259450	ELA	65.5
259540	ela	41.5
251966	soc	92.5
252085	SOC	85.5
255018	math	28.5
259448	Ela	49
250599	MATH	67
253801	ela	96
259680	Math	28
255438	ela	69
255310	math	73
258318	MATH	64.7016131659038
259906	MATH	96.5
253626	soc	73
256882	math	43
252134	ela	72.5
254801	SOC	76
256029	ela	85.5
257229	Math	71.5
257816	math	77.5
250529	ela	30
256548	math	61
250884	Math	65
251228	Ela	90.5
259665	Math	94.5
257912	math	68
252094	soc	98
259308	soc	79
250558	Math	40
258526	SOC	91
258482	ELA	42
251422	Soc	63
253185	ela	43.5
251087	ela	28.5
253496	SOC	95
256861	Soc	38
257306	Math	99
259383	MATH	34.5
257671	Ela	46.5
253246	Ela	87
257343	math	54.5
253074	ELA	97.5
254360	ELA	100
253939	ELA	63
250822	ELA	64
250761	SOC	64.6672652936541
255332	math	27.5
254726	SOC	42
258521	Ela	39.5
253637	MATH	57
253623	soc	29
259238	Soc	63
254434	math	25
254863	math	76.5
251046	soc	37
254350	SOC	69.5
255968	math	60
256715	ela	30.5
251204	ELA	69
253919	ELA	45.5
254465	SOC	99
254478	SOC	69
258239	ELA	99.5
258342	MATH	64.0355591694824
254693	Ela	39.5
257971	Math	97
255198	Ela	66
254164	math	25.5
256971	soc	49.5
256539	soc	26.5
250350	soc	35.5
258494	MATH	98
252468	Soc	56.5
259728	ELA	37.5
254626	ELA	74.5
250713	ela	74
250979	ELA	68.5
252772	math	72
256833	MATH	88.5
252450	Math	92
252839	Ela	60.5
255248	Soc	39
255418	Math	67
250093	Ela	65.5
250336	Ela	78
253959	math	64.693443777971
250269	Soc	97
259613	MATH	77.5
256009	MATH	88.5
252318	Ela	62.5
255021	MATH	66.5
251639	MATH	44
256848	SOC	41.5
250664	ela	61
259917	ela	63.5
252920	ELA	49
256026	soc	82.5
251378	Math	57.5
250040	math	32
252358	math	36.5
256546	soc	35.5
250019	ELA	93
255846	SOC	32
253738	ELA	92
256928	ELA	50.5
255085	Math	41.5
256394	Ela	69
257226	ELA	84.5
252306	Soc	65.5
253571	Ela	41.5
251496	math	55.5
259823	MATH	40.5
257396	SOC	90.5
252438	soc	65.7656966941431
252909	Ela	59.5
252600	soc	33.5
258712	ela	62
259602	Soc	95.5
252467	Soc	27
258911	Math	86.5
256933	Soc	93.5
256937	Soc	96
253177	soc	91.5
253216	MATH	42
259101	MATH	72.5
258991	ELA	92.5
255393	SOC	32
251683	Ela	73
254311	Ela	39.5
258155	MATH	64
254069	SOC	89.5
252075	ela	64.1138002085499
253678	SOC	47
258411	SOC	25
254309	Soc	83
258186	Ela	26
250050	Ela	25.5
253075	Math	73
255310	Math	45.5
254499	Soc	87
250862	Math	48.5
256506	ELA	40
256348	soc	55.5
251866	soc	35
250392	soc	37
254260	math	64.6672652936541
254145	Ela	99
259992	math	84
251595	ela	90.5
259713	MATH	47
257413	ELA	98
250193	ela	69.5
253387	ela	65.6714702318422
255544	Math	83
259099	MATH	74
256932	Ela	94
255744	ELA	73.5
251457	Soc	79.5
259671	Math	64.693443777971
250717	Soc	96
257869	SOC	95
253035	ela	45.5
259996	Ela	94.5
250989	soc	93
252066	MATH	76.5
255160	SOC	92
257411	SOC	42.5
251464	ELA	38.5
258261	soc	46.5
259532	math	49
258143	ela	85
259092	Math	84.5
257263	math	55.5
258736	math	41.5
259878	Soc	59
253961	MATH	63
257095	soc	52.5
254859	math	69
250143	Soc	35.5
257913	math	41.5
250309	ela	64.7016131659038
250807	Soc	65.4467492629774
254875	math	77
254687	Math	48.5
251211	soc	28.5
259747	math	39.5
258352	Soc	62
258310	MATH	94
256986	ela	45.5
259241	SOC	30
259126	ela	37
253797	soc	45.5
250082	ela	56
258393	math	37.5
257811	SOC	100
255575	MATH	64.5
258212	soc	63
257125	Ela	88.5
253912	ela	66
255959	soc	98
253660	ela	73
253136	Math	65.4467492629774
257250	math	29
250117	ela	65.5
256849	math	43
256369	SOC	78.5
254781	MATH	50.5
257623	Ela	29.5
252312	soc	64.6473266794346
259193	ela	97
252859	Soc	99
255372	Soc	81.5
252061	Math	58.5
255187	SOC	50.5
254512	Soc	91.5
252663	ela	32.5
251667	SOC	74.5
252056	Ela	43
250815	Ela	56
255694	SOC	97
254605	Math	70.5
253036	ELA	48.5
256290	Math	38.5
258032	Soc	92.5
259512	ELA	71.5
254588	ela	94
250141	soc	71.5
256388	Ela	98
255799	Soc	46
258183	MATH	80
258890	soc	31.5
258599	ELA	44.5
253029	Ela	60
257575	ela	61.5
250381	math	41
250416	Math	84
258194	soc	81
254138	Soc	38.5
252153	math	54
250598	Ela	28.5
259406	Ela	27
255959	soc	79.5
256250	SOC	27.5
250741	SOC	64.5
254766	SOC	52.5
255305	Ela	32
254534	SOC	81.5
258571	SOC	27
250077	Ela	79.5
251421	Soc	56.5
250547	ela	33
252292	ELA	30
253935	SOC	51.5
250879	MATH	80
259148	ELA	74.5
253600	math	60.5
255747	ela	25.5
252923	ela	26.5
251996	ELA	97.5
250276	ela	98.5
258316	MATH	72
256809	math	86.5
259503	MATH	81
250765	math	30
253395	ELA	90
251641	ELA	61.5
253077	Soc	30.5
257041	Soc	43
255594	soc	53
256267	MATH	27
253558	SOC	75.5
258067	Math	47.5
254234	ela	64.1138002085499
256510	math	88
251068	soc	50
251313	Soc	64.8956618295051
255547	Math	31
257658	Ela	26.5
258865	SOC	50
255105	Math	99.5
252916	Ela	72
250634	MATH	96
250549	ELA	96.5
250273	SOC	93
259529	soc	65.4467492629774
255424	math	69
254454	Ela	49
255653	Soc	74
255777	Soc	25.5
257212	Math	64.6473266794346
253088	SOC	28
259218	Ela	89.5
259031	Ela	33
252089	ela	98
254263	MATH	39.5
253597	math	90.5
254807	ELA	69
258611	SOC	35.5
259103	Math	50.5
258040	Soc	40
253493	ela	69
253356	ELA	77
251576	Soc	88.5
259273	Math	37.5
257929	Soc	37
254271	ela	53.5
256665	Math	99
255143	Soc	57.5
252732	ELA	42
254981	ela	31
250111	Ela	54.5
252306	Ela	63.5
250821	Soc	44.5
251514	math	52
259565	SOC	37.5
254341	SOC	32.5
257339	MATH	34
250768	ela	81.5
254482	MATH	30
257850	ela	57
258748	soc	55
252244	SOC	87
253272	SOC	80
250077	ELA	64.8956618295051
257272	MATH	52
257763	MATH	32.5
254114	ELA	31
252805	Ela	88
258193	Math	59
253534	MATH	83.5
254463	ELA	51
259635	Ela	38.5
254630	soc	34.5
258296	soc	46
258866	Soc	65.5
256321	Ela	48
253508	Math	100
259034	math	53
258508	Ela	74
250329	ela	81.5
252065	ela	39.5
251001	Math	37.5
256955	ELA	60
251711	Ela	76.5
254801	ELA	26
252047	Soc	47.5
259586	MATH	70.5
259287	Ela	57.5
254324	Soc	85
250188	Soc	60
257316	Math	80.5
251656	SOC	87.5
257699	MATH	82
257604	math	93
253002	SOC	50.5
255937	ELA	25
257771	soc	32.5
254175	Ela	79
258226	ela	85.5
256485	ELA	93.5
251712	ELA	33.5
254575	Ela	30.5
252776	MATH	82
258306	ELA	95
251950	SOC	56
253035	Soc	61.5
253432	Ela	88
256187	Math	46.5
253986	Ela	31
256556	math	27
251110	SOC	58.5
259933	ela	99.5
259869	math	29
253197	math	49
256403	Ela	87
251222	SOC	41
251364	Math	50.5
258298	SOC	36
254614	Math	89.5
257033	ela	27
256827	SOC	99.5
252304	Soc	25
252146	math	83.5
252057	soc	40.5
257822	SOC	52.5
256683	Math	42.5
251295	Soc	47
252292	ela	83.5
256009	MATH	99.5
250975	math	54
258157	ela	58
254608	ELA	94
251835	ELA	73.5
259583	Soc	55
251374	MATH	83
252765	Ela	90
258481	ela	98
255098	SOC	97
255336	Ela	37.5
254746	Ela	96.5
254565	SOC	44
252288	MATH	76
250442	ELA	25.5
250994	ELA	64.7016131659038
251273	soc	69
251417	MATH	64.1138002085499
252173	soc	87
250388	Math	65.7656966941431
250692	SOC	82
256283	SOC	87.5
255987	SOC	94
251992	ela	39.5
256993	ELA	34.5
256047	Ela	77
254381	SOC	64.7016131659038
253085	Soc	81
257116	Soc	39
252107	ela	29.5
257650	soc	97
259637	Soc	82
251922	ELA	31
254273	MATH	68.5
258607	Soc	28
255855	ELA	99
253250	ELA	60.5
253032	math	83.5
259550	SOC	70.5
250995	soc	65.5
252677	SOC	50
257931	ELA	42
253018	ELA	44
253110	ela	87.5
252263	Math	62
254083	soc	37
258959	ELA	87.5
252535	math	97
252967	Soc	93.5
252077	ela	95.5
258525	Soc	82
254460	math	66.5
256435	SOC	64.6473266794346
250943	Ela	75
252264	Soc	46.5
256688	soc	80
253803	ela	68
257296	Soc	65
258588	Ela	27.5
257355	Math	25
258625	math	39
257838	Ela	96.5
250021	soc	74
252972	Soc	63
258897	ela	47.5
254281	Math	64.6473266794346
251210	math	85.5
251920	ela	36.5
257507	ELA	98.5
254462	soc	80.5
254837	Soc	50.5
259434	Ela	33.5
250967	math	86
251256	SOC	64.0355591694824
254522	Ela	67
257968	ela	85
251276	ela	40
252012	ELA	47.5
253224	Soc	37
259235	math	90.5
253155	math	94
252748	ELA	29
253335	ELA	39
256736	Soc	41
254243	ela	31
253014	soc	85
254259	SOC	63
251866	Ela	100
252044	math	54.5
255226	Math	49.5
254499	Soc	41
259659	soc	30
255595	math	44.5
251147	MATH	55.5
253361	soc	53.5
252549	SOC	52.5
259854	Math	53
250461	Math	49
252165	MATH	95.5
253500	math	27
256619	ELA	56
252781	math	83.5
252869	ela	81
259842	soc	64.5
252754	soc	35.5
254485	math	76
258434	math	64.6672652936541
253785	Ela	64.8956618295051
254800	MATH	64.7016131659038
254602	Ela	45.5
253531	math	32
259566	math	50
251631	Ela	83.5
253970	MATH	28
256360	Ela	64.6672652936541
256229	soc	74
254144	SOC	99.5
257007	Math	54.5
250037	Ela	68
257520	MATH	55.5
252181	soc	38.5
254117	SOC	26
257278	MATH	59.5
255598	ela	43
251709	MATH	62
257099	soc	92
252020	Math	25
254189	Math	88.5
254538	Soc	48.5
254408	MATH	33
255350	SOC	61.5
250226	Math	42
257679	Math	52
252070	math	82
259364	ela	52.5
254149	ELA	79
259420	SOC	32.5
256545	Ela	74
259004	math	86.5
255936	ELA	86
251470	SOC	34
253459	Math	70
255220	MATH	68.5
255624	math	60.5
250673	soc	29.5
258528	Ela	81
256933	Soc	32
255939	Ela	61
257985	Ela	95
259694	Math	65
257311	soc	38
259875	Soc	81.5
253696	Math	32.5
252281	soc	67
252847	SOC	25
258411	Math	58.5
256079	Math	81
258390	Soc	48
250463	Ela	53
251066	Soc	64.693443777971
256695	MATH	58
256477	ela	65.7656966941431
250274	MATH	43
254113	Math	66
259762	ELA	52.5
257037	soc	47
252144	Soc	53.5
250238	Ela	36
253025	math	52.5
254267	ELA	30.5
257077	soc	46
254194	Math	48
258484	SOC	73.5
250199	SOC	61
254932	SOC	84
255562	ela	74
258810	ela	32.5
256763	MATH	38
252946	Math	64.1138002085499
256461	MATH	65
257153	Math	79
259976	ELA	60
251896	math	80.5
253300	SOC	77.5
253029	ela	68.5
257378	math	66
258957	Soc	91.5
257190	Math	27
256125	ELA	61.5
257644	ela	53.5
251175	Math	94.5
256796	ELA	42
251170	ELA	86
254139	Math	55
259207	ELA	92.5
256008	Soc	49
256536	Soc	27
255823	SOC	56.5
253006	Soc	25
251750	Math	64.5
254527	SOC	75.5
256382	ELA	47.5
256669	Soc	60
253227	Math	56.5
259226	MATH	56
255001	MATH	64.6473266794346
254433	SOC	87.5
257238	ela	91.5
250696	MATH	64.0355591694824
250671	Ela	32.5
253896	Ela	36.5
254541	Soc	95
255432	ELA	94.5
258209	SOC	62.5
256367	ela	74
258283	ela	77
250743	ELA	37
250894	ela	25
254117	SOC	60.5
253515	Soc	64.7016131659038
259774	Soc	58
256767	Math	69
257148	Soc	53
259525	SOC	77.5
252659	SOC	53
256451	math	25
259582	MATH	48.5
251606	Ela	64.5
251557	Soc	97
259109	Soc	50
252354	soc	77.5
253941	MATH	93
252465	Math	42.5
255820	ela	54.5
251121	SOC	49
257487	MATH	54
252131	Soc	42
251637	SOC	64.5
250033	Soc	46.5
257050	Math	79
255040	MATH	50.5
254309	SOC	65.7656966941431
252257	ela	45.5
259248	ELA	97.5
257954	math	32.5
256063	Ela	61
255953	ELA	88
252975	soc	29.5
252247	soc	44
255443	ELA	89.5
250511	Ela	73.5
257002	soc	43
252614	MATH	41.5
250243	SOC	48
253395	soc	46
259417	math	92.5
259201	SOC	38
258145	Ela	71.5
254005	soc	70.5
251340	Ela	35.5
252399	ela	64
251903	MATH	78.5
250162	soc	78.5
255527	soc	67
258488	soc	54
251693	Soc	94.5
253034	Math	26.5
251836	Math	75
252563	ela	69.5
250568	soc	94.5
256372	Soc	53.5
256576	soc	42.5
254627	math	88.5
254872	soc	97
255765	soc	44
253985	ELA	64.0355591694824
255865	Ela	57
255831	ela	39
259621	soc	99
251313	ela	61
251999	Math	88
250575	MATH	74.5
250959	SOC	94
259248	Soc	36.5
252748	Soc	93.5
256267	ela	86
255870	Ela	62.5
257985	MATH	81
258083	ela	63.5
258649	Ela	89
252991	Ela	97.5
253305	SOC	92.5
255039	Soc	41
251845	SOC	37.5
255879	MATH	32
257776	Soc	53
256197	soc	80.5
256595	MATH	56.5
256813	ELA	63.5
254746	Ela	32.5
255482	math	37.5
251287	SOC	75.5
254550	ela	61.5
252813	Soc	79.5
253698	ela	39
251935	Soc	86.5
252994	ELA	83.5
257089	ELA	55.5
257852	Math	51.5
258781	math	31
254700	Math	98
259407	Math	62.5
254916	soc	84.5
259649	Soc	98.5
259951	ela	47
252759	Math	85.5
257080	SOC	43.5
254592	Soc	53
258279	math	88.5
255337	SOC	90.5
255887	Ela	92
258982	Soc	39
251081	Math	55.5
258673	SOC	69.5
252835	soc	27.5
252633	SOC	94.5
255285	Math	38
258942	MATH	89
258713	ELA	100
258227	Soc	37.5
251632	ELA	37
250998	Soc	84.5
251512	Ela	52.5
253619	MATH	32.5
250856	math	64.7016131659038
257013	math	64.6473266794346
256694	SOC	40
259249	SOC	64.6473266794346
253237	Soc	76
257741	soc	63
256420	ela	94
255583	ela	55.5
250242	SOC	86
251250	SOC	67.5
253845	ELA	66.5
251128	Math	100
251471	math	95.5
257399	MATH	67.5
255146	SOC	61
250163	soc	65
259271	Ela	56
252684	Ela	37.5
251476	ELA	83.5
257641	Soc	97
256379	ELA	95
257915	Math	52.5
250246	math	86.5
255644	Ela	26
252202	soc	77.5
251589	SOC	57
258465	ela	35.5
252369	SOC	73
255664	SOC	49
253395	Ela	34.5
257392	soc	85
252769	SOC	60
256295	ela	88.5
256112	Ela	36
250898	SOC	65.6714702318422
259892	math	68
250759	ELA	46
251838	SOC	42.5
259403	Ela	74.5
252842	soc	75
252967	ela	92
251856	Ela	92.5
259875	Soc	75.5
253750	Ela	81.5
251247	Soc	100
252079	math	93.5
250270	MATH	86
250730	math	63
252821	math	66
251263	math	41.5
254563	Math	87
255543	Soc	46
256861	Ela	95.5
256613	soc	64.7016131659038
259014	soc	70
259920	ELA	25
256706	Math	85
255222	Ela	66.5
250420	Math	28.5
255083	math	43
259368	Math	64
250843	ela	37.5
253907	Soc	98.5
257881	Ela	35
253274	ela	75
250111	Math	56.5
254889	MATH	31.5
254423	math	85
252170	math	44.5
252600	Soc	96.5
251496	Soc	63.5
255137	Math	64.1138002085499
253755	MATH	66
259434	math	56
253247	Ela	54
255544	soc	47.5
252655	Soc	82
250366	Soc	49.5
255594	ela	87.5
254293	ELA	35
258399	ELA	33
257502	soc	58.5
250603	Math	33
256556	Ela	76
250192	soc	99.5
259547	math	59.5
258693	SOC	40.5
257892	soc	62
250591	Soc	70
252364	SOC	32.5
250084	ela	51
258263	math	99
258551	math	72
258111	Math	28
256961	Ela	28.5
251209	ELA	33
255266	SOC	75
258745	Soc	89.5
257805	Soc	41
256195	SOC	49
258253	math	76
252866	soc	59.5
254969	Math	90.5
258436	Soc	89.5
253210	MATH	89
259189	ela	39
258283	math	63.5
257172	ELA	86.5
258959	Ela	52
257315	soc	64.0355591694824
250584	math	96.5
251595	MATH	56
257697	Soc	25
255622	ELA	59
256124	ela	57.5
256828	ELA	25
257419	soc	51.5
257222	SOC	36
251656	soc	88
256228	Math	38
253635	soc	95
254352	Soc	65.5
250703	Math	89.5
250772	ela	64.1138002085499
251695	Ela	99
255923	SOC	59
255442	Math	70
257341	Soc	64.693443777971
253282	ELA	31.5
255788	Math	76.5
257626	MATH	45
259458	ELA	64.693443777971
255767	soc	93.5
257731	soc	61.5
251624	Soc	95
250308	Math	93.5
252487	Ela	68
256429	ELA	67
258219	math	93
259539	Ela	30
254242	soc	78.5
255507	ELA	36.5
258866	ela	35
254288	MATH	75.5
252650	Soc	47
251072	ELA	73.5
255838	MATH	63
258601	soc	55.5
